Number of data: 20000
Number of incorrect classifications: 5296
Test Sample Error Rate: 0.264787
Battacharyya bound: 0.32373
Chernoff bound: 0.3198
         beta*: 0.425
-0.429121, 0.8745, ONE, ONE, o
4.29175, 0.419921, TWO, TWO, o
2.06909, 1.33137, TWO, ONE, X
0.755185, -0.267645, TWO, ONE, X
2.26656, 1.5115, TWO, ONE, X
0.396578, 0.285103, TWO, ONE, X
1.5827, -2.15916, TWO, ONE, X
-0.666586, 1.1378, TWO, ONE, X
0.994906, 3.82775, TWO, TWO, o
5.54313, 3.90367, TWO, TWO, o
3.20966, -0.070178, TWO, ONE, X
-0.744904, 1.8275, TWO, ONE, X
3.97037, 0.559402, TWO, TWO, o
0.13803, 3.88274, TWO, TWO, o
-0.726432, 3.2256, TWO, TWO, o
2.18907, 2.86288, TWO, ONE, X
-1.54286, 1.11714, TWO, ONE, X
-0.520385, 3.97986, TWO, TWO, o
2.94126, -0.035144, TWO, ONE, X
2.78293, 4.72611, TWO, TWO, o
0.603702, 0.736414, TWO, ONE, X
0.898183, -0.198853, TWO, ONE, X
0.706386, 4.45108, TWO, TWO, o
0.086698, 1.42549, TWO, ONE, X
2.55048, 1.04752, TWO, ONE, X
2.04277, 1.04315, TWO, ONE, X
1.61087, -0.758179, TWO, ONE, X
1.00259, 1.349, TWO, ONE, X
0.450639, 0.595038, TWO, ONE, X
-1.04906, 0.294572, TWO, ONE, X
1.76419, -0.718513, TWO, ONE, X
1.51178, 0.255224, TWO, ONE, X
-2.13043, 1.94236, TWO, TWO, o
1.03377, -1.96493, TWO, ONE, X
-3.86399, -2.31292, TWO, TWO, o
-0.015958, 0.387506, TWO, ONE, X
2.02931, -1.39149, TWO, ONE, X
-0.19027, 0.575191, TWO, ONE, X
1.90601, 3.9289, TWO, TWO, o
-3.07341, 4.51751, TWO, TWO, o
-2.11924, 1.15621, TWO, TWO, o
1.604, 0.556116, TWO, ONE, X
2.75395, -1.18142, TWO, ONE, X
1.56366, 0.497026, TWO, ONE, X
-0.613088, 3.63037, TWO, TWO, o
0.583014, 0.503374, TWO, ONE, X
3.48746, 3.76747, TWO, TWO, o
3.24682, 0.439625, TWO, ONE, X
1.574, 2.39571, TWO, ONE, X
1.56866, 1.65904, TWO, ONE, X
3.96276, -2.08557, TWO, TWO, o
-1.44006, 0.145893, TWO, ONE, X
-0.091783, 3.22039, TWO, TWO, o
0.940045, 1.89502, TWO, ONE, X
1.2815, -0.530198, TWO, ONE, X
1.95172, -1.31688, TWO, ONE, X
-0.014798, 1.08866, TWO, ONE, X
0.440557, 1.26691, TWO, ONE, X
1.47419, -0.120939, TWO, ONE, X
-0.924059, 0.808011, TWO, ONE, X
0.316535, 2.83582, TWO, ONE, X
-1.61013, 0.600748, TWO, ONE, X
5.21788, -0.472365, TWO, TWO, o
0.899862, 1.7167, TWO, ONE, X
2.18772, -2.24008, TWO, ONE, X
-1.84831, 0.825419, TWO, ONE, X
2.52181, -2.27893, TWO, ONE, X
-0.330842, 1.23627, TWO, ONE, X
1.18397, 0.805248, TWO, ONE, X
-0.839886, 2.37204, TWO, ONE, X
0.74113, 1.04566, TWO, ONE, X
3.65852, 3.88829, TWO, TWO, o
0.568697, 0.441878, TWO, ONE, X
0.513173, 0.344619, TWO, ONE, X
4.74026, 0.926706, TWO, TWO, o
3.63369, -1.77087, TWO, TWO, o
2.70836, 2.53801, TWO, ONE, X
-1.55022, -0.531846, TWO, ONE, X
0.058282, 1.79565, TWO, ONE, X
0.54257, 0.314634, TWO, ONE, X
3.36405, -0.050001, TWO, ONE, X
1.86212, 1.75216, TWO, ONE, X
0.745476, -0.461746, TWO, ONE, X
-1.20041, 2.06487, TWO, ONE, X
4.31523, 3.321, TWO, TWO, o
-0.254297, 3.56007, TWO, TWO, o
-0.845024, 5.18712, TWO, TWO, o
1.26795, 0.88977, TWO, ONE, X
2.24953, 0.508857, TWO, ONE, X
0.283596, -2.52351, TWO, ONE, X
0.408416, 0.227507, TWO, ONE, X
-0.231093, -0.419799, TWO, ONE, X
-0.223544, 1.92165, TWO, ONE, X
-0.431387, 0.879262, TWO, ONE, X
2.43214, 5.29785, TWO, TWO, o
1.39734, 2.91759, TWO, ONE, X
-1.03758, 1.131, TWO, ONE, X
2.06507, 0.553321, TWO, ONE, X
2.47679, 2.8839, TWO, ONE, X
1.17791, 1.60961, TWO, ONE, X
2.94797, 2.06951, TWO, ONE, X
2.36939, 3.45491, TWO, TWO, o
-0.010288, -2.78873, TWO, ONE, X
2.09527, 0.717016, TWO, ONE, X
-2.05309, 1.86973, TWO, TWO, o
3.46473, -0.815791, TWO, ONE, X
1.7034, 0.522971, TWO, ONE, X
-0.196585, -0.22684, TWO, ONE, X
-1.61836, 2.40103, TWO, TWO, o
1.72399, 2.77153, TWO, ONE, X
1.38775, -0.456704, TWO, ONE, X
0.885872, 0.910906, TWO, ONE, X
-2.03498, -0.356268, TWO, TWO, o
-0.808073, 1.84326, TWO, ONE, X
1.46989, 3.37227, TWO, TWO, o
-0.773613, -1.36701, TWO, ONE, X
0.783587, 1.80173, TWO, ONE, X
-0.576245, 2.64621, TWO, ONE, X
1.05018, 3.30386, TWO, ONE, X
2.3011, -0.301905, TWO, ONE, X
-1.56933, 0.483582, TWO, ONE, X
-1.12779, -0.784795, TWO, ONE, X
-0.797358, 4.00795, TWO, TWO, o
-0.387846, 2.82418, TWO, ONE, X
1.89755, -0.062534, TWO, ONE, X
4.29656, 1.82651, TWO, TWO, o
-0.700003, -0.853859, TWO, ONE, X
2.30088, 1.59288, TWO, ONE, X
0.861594, 0.859892, TWO, ONE, X
1.11337, 2.43465, TWO, ONE, X
-0.466659, 0.500906, TWO, ONE, X
3.37124, 1.21082, TWO, ONE, X
2.75709, -0.059531, TWO, ONE, X
2.58321, 0.418932, TWO, ONE, X
3.2012, -3.65802, TWO, TWO, o
2.07435, 2.27799, TWO, ONE, X
2.84317, -0.258407, TWO, ONE, X
-0.222361, 3.62094, TWO, TWO, o
-1.09854, -0.140837, TWO, ONE, X
2.02771, 0.516866, TWO, ONE, X
1.36169, 1.97175, TWO, ONE, X
2.66291, 1.49795, TWO, ONE, X
1.00309, 0.999762, TWO, ONE, X
2.04101, 3.41154, TWO, TWO, o
0.162312, 1.1523, TWO, ONE, X
2.28763, 2.47015, TWO, ONE, X
-1.13526, 1.17874, TWO, ONE, X
-0.093689, 1.07737, TWO, ONE, X
0.360635, 3.51903, TWO, TWO, o
0.041977, 0.861137, TWO, ONE, X
1.20284, 0.173924, TWO, ONE, X
-0.038626, 2.09962, TWO, ONE, X
-0.408785, 0.96885, TWO, ONE, X
-0.235926, -1.25651, TWO, ONE, X
0.930902, 0.310954, TWO, ONE, X
0.908658, 1.11363, TWO, ONE, X
2.23938, -0.501303, TWO, ONE, X
-1.76147, 1.32957, TWO, TWO, o
-0.549713, 0.872447, TWO, ONE, X
-1.02126, -0.710042, TWO, ONE, X
-0.381107, 2.74834, TWO, ONE, X
2.10207, 0.177943, TWO, ONE, X
3.74118, -0.584855, TWO, ONE, X
0.479238, 2.03561, TWO, ONE, X
-0.696049, 2.87593, TWO, TWO, o
1.58098, 2.91048, TWO, ONE, X
2.23865, 0.623323, TWO, ONE, X
3.2641, 1.48147, TWO, ONE, X
2.11801, 2.15076, TWO, ONE, X
-1.36995, 2.25292, TWO, TWO, o
-2.19639, -0.389531, TWO, TWO, o
0.250579, -1.54281, TWO, ONE, X
0.862354, 1.54104, TWO, ONE, X
0.542257, 3.35843, TWO, ONE, X
-4.01035, 1.6726, TWO, TWO, o
3.57751, 0.445149, TWO, ONE, X
0.808632, -0.363575, TWO, ONE, X
2.90542, 0.77049, TWO, ONE, X
2.50953, 1.34471, TWO, ONE, X
0.670627, 0.714778, TWO, ONE, X
3.05599, 2.73494, TWO, TWO, o
3.51481, 1.98398, TWO, TWO, o
-0.311057, -0.74566, TWO, ONE, X
2.16669, -0.277965, TWO, ONE, X
0.189128, -0.97031, TWO, ONE, X
-0.38211, 2.52354, TWO, ONE, X
0.170523, -0.268944, TWO, ONE, X
4.95851, 1.4759, TWO, TWO, o
2.45458, 2.35139, TWO, ONE, X
-1.60659, 0.038271, TWO, ONE, X
3.85632, 1.02867, TWO, TWO, o
0.922522, 0.038042, TWO, ONE, X
-0.312316, -0.792558, TWO, ONE, X
-0.235898, 3.24094, TWO, TWO, o
1.61411, 2.28392, TWO, ONE, X
2.79783, -0.518181, TWO, ONE, X
2.45237, 1.07349, TWO, ONE, X
0.031228, 0.368594, TWO, ONE, X
2.19105, 2.22478, TWO, ONE, X
0.090716, 2.13348, TWO, ONE, X
-3.51618, -2.60221, TWO, TWO, o
0.093022, 3.07639, TWO, ONE, X
0.428567, 0.089169, TWO, ONE, X
-0.279059, 4.19159, TWO, TWO, o
0.585969, 2.31546, TWO, ONE, X
2.14772, 1.54652, TWO, ONE, X
-1.46173, -1.77679, TWO, ONE, X
0.457502, 1.66608, TWO, ONE, X
-0.378181, -0.282348, TWO, ONE, X
0.880386, 2.92231, TWO, ONE, X
1.84483, 1.99796, TWO, ONE, X
0.49472, 0.112644, TWO, ONE, X
-1.47796, -0.046466, TWO, ONE, X
0.730494, -0.269901, TWO, ONE, X
2.00243, -0.017837, TWO, ONE, X
0.156588, 2.74227, TWO, ONE, X
-0.165629, -1.18485, TWO, ONE, X
2.44466, 1.73039, TWO, ONE, X
1.29597, 1.24313, TWO, ONE, X
2.24628, 0.243879, TWO, ONE, X
3.69343, -0.720092, TWO, ONE, X
-1.85033, 3.29125, TWO, TWO, o
2.22072, 2.7226, TWO, ONE, X
1.02295, 0.600574, TWO, ONE, X
1.89478, 0.065492, TWO, ONE, X
-0.517768, 3.58009, TWO, TWO, o
-1.41657, -2.46614, TWO, TWO, o
2.16201, 0.586833, TWO, ONE, X
2.89673, 0.684802, TWO, ONE, X
-0.878095, -3.21749, TWO, TWO, o
2.15176, 3.26435, TWO, TWO, o
1.47239, -0.075626, TWO, ONE, X
0.573375, 1.10708, TWO, ONE, X
-0.659569, -0.442964, TWO, ONE, X
0.558102, 1.34418, TWO, ONE, X
-0.511309, 1.9366, TWO, ONE, X
1.26041, 3.23675, TWO, ONE, X
0.299731, 2.23434, TWO, ONE, X
2.8166, 0.859964, TWO, ONE, X
-1.88956, 0.442576, TWO, ONE, X
1.63143, -2.16775, TWO, ONE, X
3.13002, -0.690217, TWO, ONE, X
0.67154, 2.18295, TWO, ONE, X
2.61118, -0.125429, TWO, ONE, X
0.680295, 2.78239, TWO, ONE, X
0.791669, 2.16147, TWO, ONE, X
0.435122, 1.01902, TWO, ONE, X
2.03893, 0.943228, TWO, ONE, X
1.83926, -3.00635, TWO, ONE, X
2.07332, 3.12774, TWO, ONE, X
1.82614, 0.285344, TWO, ONE, X
1.9836, -0.96566, TWO, ONE, X
2.77035, 3.00122, TWO, TWO, o
2.3654, -1.97197, TWO, ONE, X
1.58832, 0.310444, TWO, ONE, X
5.37877, 1.59789, TWO, TWO, o
2.23444, 2.76828, TWO, ONE, X
1.79595, 0.277155, TWO, ONE, X
5.93294, 1.26685, TWO, TWO, o
1.50538, 1.51822, TWO, ONE, X
3.50854, 1.80164, TWO, TWO, o
1.88084, 0.41476, TWO, ONE, X
4.74286, -0.375128, TWO, TWO, o
-0.772147, 0.552451, TWO, ONE, X
-0.993668, 0.222006, TWO, ONE, X
0.069761, 3.48202, TWO, TWO, o
-1.10174, -0.26169, TWO, ONE, X
-1.18632, -0.529021, TWO, ONE, X
2.25303, 2.73685, TWO, ONE, X
0.861034, 0.255718, TWO, ONE, X
1.92501, 1.75563, TWO, ONE, X
0.369269, 4.07824, TWO, TWO, o
3.07185, 0.023069, TWO, ONE, X
2.72379, -0.324596, TWO, ONE, X
0.614041, -0.230371, TWO, ONE, X
1.57146, -3.63206, TWO, TWO, o
1.34084, 0.864546, TWO, ONE, X
0.969953, 2.70395, TWO, ONE, X
2.61223, 0.995815, TWO, ONE, X
1.31696, 1.12454, TWO, ONE, X
1.79851, 6.7479, TWO, TWO, o
2.43131, 2.6665, TWO, ONE, X
-0.176679, 2.97015, TWO, ONE, X
-0.271487, 0.94728, TWO, ONE, X
-1.189, 0.23667, TWO, ONE, X
3.00948, -1.55555, TWO, ONE, X
-0.959821, -0.763125, TWO, ONE, X
0.335472, 2.22218, TWO, ONE, X
2.41116, -0.672405, TWO, ONE, X
2.09349, 4.2236, TWO, TWO, o
4.12587, 0.686317, TWO, TWO, o
2.4184, 4.29399, TWO, TWO, o
2.01062, 3.77337, TWO, TWO, o
-1.83704, 0.209137, TWO, ONE, X
1.18053, 4.76002, TWO, TWO, o
0.337454, 1.29795, TWO, ONE, X
-0.787157, 1.06512, TWO, ONE, X
2.58347, -0.272709, TWO, ONE, X
2.73781, 0.51638, TWO, ONE, X
-1.28266, 0.42884, TWO, ONE, X
1.92918, 0.611144, TWO, ONE, X
0.727064, -0.444456, TWO, ONE, X
-0.871715, 1.96617, TWO, ONE, X
-2.44379, -2.23453, TWO, TWO, o
-0.929986, 1.65942, TWO, ONE, X
2.45535, -0.798944, TWO, ONE, X
-0.802002, 0.210777, TWO, ONE, X
0.050386, -0.589077, TWO, ONE, X
4.81208, -0.805665, TWO, TWO, o
-1.18952, -2.00935, TWO, ONE, X
-1.98606, 0.145805, TWO, TWO, o
2.76201, -2.85708, TWO, TWO, o
2.23067, 2.25113, TWO, ONE, X
1.14158, -0.180273, TWO, ONE, X
0.423611, -0.496908, TWO, ONE, X
2.62739, 0.738183, TWO, ONE, X
1.73318, -3.40729, TWO, TWO, o
2.22641, 2.46298, TWO, ONE, X
0.652371, -0.597476, TWO, ONE, X
1.38552, 1.30791, TWO, ONE, X
0.960737, 0.769751, TWO, ONE, X
-1.0345, -0.037539, TWO, ONE, X
0.889517, 1.72457, TWO, ONE, X
-0.971152, 0.109735, TWO, ONE, X
1.09324, 2.57949, TWO, ONE, X
1.27133, -0.649908, TWO, ONE, X
-1.03558, 1.22351, TWO, ONE, X
1.78456, 0.271656, TWO, ONE, X
0.129103, 0.040169, TWO, ONE, X
-1.25145, -0.551257, TWO, ONE, X
-0.609327, 1.32753, TWO, ONE, X
-0.39053, 2.37806, TWO, ONE, X
0.783071, 0.121513, TWO, ONE, X
-0.104193, -0.493149, TWO, ONE, X
3.52409, -0.002735, TWO, ONE, X
-0.995149, -0.691, TWO, ONE, X
0.549294, -0.774963, TWO, ONE, X
1.30743, 0.662028, TWO, ONE, X
0.149033, 0.151762, TWO, ONE, X
1.24493, 2.6297, TWO, ONE, X
2.36191, 1.46703, TWO, ONE, X
-0.277786, -1.42181, TWO, ONE, X
-0.201641, -0.072447, TWO, ONE, X
4.22226, -0.706252, TWO, TWO, o
-1.71503, -1.5973, TWO, TWO, o
0.185765, 1.24428, TWO, ONE, X
2.07168, -0.304613, TWO, ONE, X
0.483359, 1.1368, TWO, ONE, X
-1.54998, -0.585063, TWO, ONE, X
-1.75744, 1.59225, TWO, TWO, o
-0.976168, 2.57132, TWO, TWO, o
1.46921, -0.993641, TWO, ONE, X
-0.235861, 1.81844, TWO, ONE, X
1.26772, 3.80628, TWO, TWO, o
3.01892, 2.8296, TWO, TWO, o
-1.76276, 0.688196, TWO, ONE, X
2.31482, -0.263256, TWO, ONE, X
0.159346, -0.044039, TWO, ONE, X
-3.44641, 1.19159, TWO, TWO, o
-1.03182, 2.04909, TWO, ONE, X
0.738706, 4.83693, TWO, TWO, o
-1.50149, 0.150884, TWO, ONE, X
-0.507435, -1.34694, TWO, ONE, X
3.53469, 1.71535, TWO, ONE, X
0.717468, 2.06403, TWO, ONE, X
-0.37174, 1.11814, TWO, ONE, X
-1.10798, 3.44635, TWO, TWO, o
0.932509, 1.52948, TWO, ONE, X
0.920222, 1.4043, TWO, ONE, X
2.58235, 5.14081, TWO, TWO, o
3.36098, 0.92616, TWO, ONE, X
0.987579, 2.64721, TWO, ONE, X
1.4076, 1.6222, TWO, ONE, X
1.46404, 1.34929, TWO, ONE, X
2.01131, 0.222325, TWO, ONE, X
3.47651, 3.6349, TWO, TWO, o
1.24126, 0.493104, TWO, ONE, X
3.82864, 1.66467, TWO, TWO, o
4.01403, -1.5317, TWO, TWO, o
0.627867, 3.58629, TWO, TWO, o
2.42241, 1.71972, TWO, ONE, X
-1.29555, 2.43611, TWO, TWO, o
1.36339, 1.3719, TWO, ONE, X
1.98763, 1.59827, TWO, ONE, X
1.31248, 1.88897, TWO, ONE, X
0.784082, 2.61257, TWO, ONE, X
4.62281, 3.50921, TWO, TWO, o
1.5128, 2.6301, TWO, ONE, X
3.62751, 2.97977, TWO, TWO, o
0.665861, 3.88884, TWO, TWO, o
3.74938, 3.47856, TWO, TWO, o
0.566663, 2.40831, TWO, ONE, X
0.595886, -1.5388, TWO, ONE, X
4.2918, 2.44573, TWO, TWO, o
1.40234, 1.42035, TWO, ONE, X
-0.591226, 3.03966, TWO, TWO, o
0.569937, 3.52216, TWO, TWO, o
1.23106, 1.31382, TWO, ONE, X
-1.47093, 3.52442, TWO, TWO, o
-1.3681, 1.08198, TWO, ONE, X
1.00633, 0.823917, TWO, ONE, X
3.29024, 0.743809, TWO, ONE, X
-0.973559, 1.68247, TWO, ONE, X
0.467707, 4.73146, TWO, TWO, o
-0.425172, 0.24001, TWO, ONE, X
3.39212, 2.13281, TWO, TWO, o
2.41276, 0.989244, TWO, ONE, X
1.85654, 0.858943, TWO, ONE, X
-0.392767, 2.69941, TWO, ONE, X
6.06819, 1.91276, TWO, TWO, o
-1.5349, 1.59308, TWO, ONE, X
-0.745682, 0.513918, TWO, ONE, X
-0.345602, 2.8425, TWO, ONE, X
3.20341, -0.251363, TWO, ONE, X
0.255163, -3.73137, TWO, TWO, o
0.51728, -0.481406, TWO, ONE, X
-2.40589, 1.77122, TWO, TWO, o
3.15124, -0.966542, TWO, ONE, X
-0.103012, -2.78739, TWO, ONE, X
-0.297753, 3.42869, TWO, TWO, o
0.809315, 3.51507, TWO, TWO, o
-1.13226, 1.44557, TWO, ONE, X
1.55323, 1.56749, TWO, ONE, X
3.08674, -2.2788, TWO, ONE, X
5.27906, 3.20167, TWO, TWO, o
0.828415, 0.842177, TWO, ONE, X
3.02039, 2.84177, TWO, TWO, o
0.599602, 0.310654, TWO, ONE, X
-3.38534, 2.05189, TWO, TWO, o
-0.04448, 0.090308, TWO, ONE, X
4.37154, 0.340428, TWO, TWO, o
2.26151, 0.60869, TWO, ONE, X
-1.19697, -0.164276, TWO, ONE, X
1.73608, 0.253625, TWO, ONE, X
0.721462, 3.29554, TWO, ONE, X
-2.01553, 3.45002, TWO, TWO, o
-0.046824, 1.88882, TWO, ONE, X
1.14799, 3.15617, TWO, ONE, X
2.31677, 2.74091, TWO, ONE, X
2.37673, 1.13206, TWO, ONE, X
1.00723, -0.92298, TWO, ONE, X
0.75133, -0.425281, TWO, ONE, X
-0.601995, 1.22483, TWO, ONE, X
-2.93706, 2.37669, TWO, TWO, o
1.42772, 3.85541, TWO, TWO, o
2.16376, 2.69572, TWO, ONE, X
1.46032, -1.90802, TWO, ONE, X
1.09106, 4.32834, TWO, TWO, o
4.3341, 3.88752, TWO, TWO, o
-1.71248, -1.96445, TWO, TWO, o
1.41362, -2.07471, TWO, ONE, X
-1.17916, 2.67576, TWO, TWO, o
2.68245, -3.36947, TWO, TWO, o
3.12821, 2.50855, TWO, TWO, o
2.31486, -0.64539, TWO, ONE, X
0.399868, 3.00195, TWO, ONE, X
-0.676254, 3.8692, TWO, TWO, o
-0.92293, 1.27309, TWO, ONE, X
1.58377, 2.54119, TWO, ONE, X
0.174226, 0.164405, TWO, ONE, X
3.68033, -0.24415, TWO, ONE, X
3.21304, -0.525604, TWO, ONE, X
2.99773, 1.56624, TWO, ONE, X
2.26825, 1.63015, TWO, ONE, X
0.055952, 1.16006, TWO, ONE, X
3.23812, 1.34995, TWO, ONE, X
2.22594, -0.119997, TWO, ONE, X
1.93422, 0.967402, TWO, ONE, X
0.25659, 1.03059, TWO, ONE, X
-0.513413, 1.1507, TWO, ONE, X
-1.75452, -1.12611, TWO, ONE, X
2.88514, 0.261594, TWO, ONE, X
1.75248, 1.11478, TWO, ONE, X
0.686451, 0.15134, TWO, ONE, X
-1.88677, 2.19782, TWO, TWO, o
0.101907, -1.14709, TWO, ONE, X
-4.40186, 1.89884, TWO, TWO, o
2.05274, -1.78409, TWO, ONE, X
1.39956, 1.0206, TWO, ONE, X
0.103128, 5.0015, TWO, TWO, o
0.400633, 4.85664, TWO, TWO, o
5.88473, 4.33528, TWO, TWO, o
-0.202518, 1.69799, TWO, ONE, X
-2.21563, -1.28556, TWO, TWO, o
1.16976, -0.996806, TWO, ONE, X
4.17038, -0.40426, TWO, TWO, o
3.03855, 4.57171, TWO, TWO, o
0.269117, 2.64896, TWO, ONE, X
0.700591, 1.57111, TWO, ONE, X
2.55691, -0.409929, TWO, ONE, X
1.0945, -3.65911, TWO, TWO, o
2.08968, -1.97815, TWO, ONE, X
1.38583, -0.788706, TWO, ONE, X
0.582617, 1.956, TWO, ONE, X
-0.192418, 3.91432, TWO, TWO, o
0.279304, 1.79151, TWO, ONE, X
0.850179, 2.04019, TWO, ONE, X
0.93903, 2.26907, TWO, ONE, X
2.46412, 2.53005, TWO, ONE, X
1.18765, 3.54112, TWO, TWO, o
-0.027483, -2.44508, TWO, ONE, X
1.36456, 0.797571, TWO, ONE, X
3.72627, 2.50401, TWO, TWO, o
4.66852, 3.70511, TWO, TWO, o
-0.398229, 1.15625, TWO, ONE, X
1.47433, 0.634422, TWO, ONE, X
-0.611352, -0.094038, TWO, ONE, X
1.86364, 1.52583, TWO, ONE, X
0.119299, 0.2335, TWO, ONE, X
-2.80272, 1.47578, TWO, TWO, o
1.85184, 2.44841, TWO, ONE, X
-0.246007, 0.356516, TWO, ONE, X
1.87101, 2.96739, TWO, ONE, X
1.50193, -3.27398, TWO, ONE, X
1.06523, 0.36363, TWO, ONE, X
-0.708427, 0.884122, TWO, ONE, X
-0.393537, -2.57186, TWO, ONE, X
2.71679, 1.1463, TWO, ONE, X
4.0209, 1.23365, TWO, TWO, o
-1.471, 1.19476, TWO, ONE, X
-0.427221, -0.032162, TWO, ONE, X
1.69001, 1.07237, TWO, ONE, X
-0.939968, 0.144113, TWO, ONE, X
-0.699542, 3.88511, TWO, TWO, o
-0.03221, -2.83616, TWO, ONE, X
2.41834, 0.676551, TWO, ONE, X
1.38313, 0.019579, TWO, ONE, X
2.22764, 3.16331, TWO, TWO, o
1.49217, 0.99427, TWO, ONE, X
2.48076, 2.27421, TWO, ONE, X
3.03227, 1.55215, TWO, ONE, X
1.89921, 3.29928, TWO, TWO, o
0.694057, 0.552201, TWO, ONE, X
-1.039, 2.97431, TWO, TWO, o
2.18758, 1.38571, TWO, ONE, X
-2.682, -0.745087, TWO, TWO, o
2.53489, 1.66953, TWO, ONE, X
3.38779, 1.63157, TWO, ONE, X
2.68221, -0.545622, TWO, ONE, X
0.18317, -0.230853, TWO, ONE, X
3.17591, -0.094408, TWO, ONE, X
-1.86545, 2.53847, TWO, TWO, o
-0.000268, 2.00974, TWO, ONE, X
0.269691, 1.85976, TWO, ONE, X
3.74483, -1.63102, TWO, TWO, o
0.106071, 1.3513, TWO, ONE, X
1.26936, 2.83046, TWO, ONE, X
2.51534, 2.26895, TWO, ONE, X
0.489449, 1.52987, TWO, ONE, X
-0.759068, 2.82189, TWO, TWO, o
-0.10494, -0.251613, TWO, ONE, X
3.46843, 4.12897, TWO, TWO, o
-2.17458, -0.306617, TWO, TWO, o
1.818, 0.081326, TWO, ONE, X
2.86997, 2.64436, TWO, TWO, o
1.57501, 0.68329, TWO, ONE, X
-0.13972, 2.51972, TWO, ONE, X
1.01089, -2.12307, TWO, ONE, X
0.747678, 0.897769, TWO, ONE, X
4.09702, -2.09894, TWO, TWO, o
-1.90908, 1.66211, TWO, TWO, o
1.62174, 2.05465, TWO, ONE, X
2.56492, -0.389009, TWO, ONE, X
-0.588645, -1.51741, TWO, ONE, X
2.26764, 0.632384, TWO, ONE, X
1.96134, 4.12826, TWO, TWO, o
2.85373, -0.461183, TWO, ONE, X
0.874661, 4.15648, TWO, TWO, o
1.46201, 4.63584, TWO, TWO, o
1.17258, -0.857822, TWO, ONE, X
0.912361, 0.892862, TWO, ONE, X
1.18669, -2.40593, TWO, ONE, X
4.43866, 3.4513, TWO, TWO, o
-1.09633, -0.753582, TWO, ONE, X
1.06993, -0.56033, TWO, ONE, X
0.583811, 0.587844, TWO, ONE, X
-4.84164, -0.061893, TWO, TWO, o
2.30968, 4.25504, TWO, TWO, o
-1.21576, 1.38509, TWO, ONE, X
1.33425, -3.57457, TWO, TWO, o
4.75915, 1.29268, TWO, TWO, o
-0.119973, 0.416333, TWO, ONE, X
0.799828, 1.49197, TWO, ONE, X
2.4891, 0.016589, TWO, ONE, X
3.65569, -2.30475, TWO, TWO, o
0.382224, -1.07835, TWO, ONE, X
-2.32161, -0.844133, TWO, TWO, o
-0.084324, 0.431781, TWO, ONE, X
2.39749, -0.262036, TWO, ONE, X
1.03971, 0.787014, TWO, ONE, X
-3.05254, 0.80911, TWO, TWO, o
1.57836, 3.22567, TWO, ONE, X
0.756568, 1.63781, TWO, ONE, X
2.14384, 0.373879, TWO, ONE, X
3.0888, 1.79422, TWO, ONE, X
0.143929, -0.745202, TWO, ONE, X
1.60352, 1.36342, TWO, ONE, X
2.32473, -0.500605, TWO, ONE, X
0.772848, 2.82099, TWO, ONE, X
2.74622, 3.81922, TWO, TWO, o
0.641868, 5.88697, TWO, TWO, o
1.21952, 0.382653, TWO, ONE, X
0.199938, -0.256362, TWO, ONE, X
-0.984677, -0.432702, TWO, ONE, X
-1.0929, 2.23849, TWO, ONE, X
1.00438, 3.82776, TWO, TWO, o
0.171741, 0.574111, TWO, ONE, X
4.75882, -0.036429, TWO, TWO, o
-1.93099, 1.61036, TWO, TWO, o
1.97633, -0.243884, TWO, ONE, X
2.06964, 0.886943, TWO, ONE, X
2.29597, -0.391585, TWO, ONE, X
2.44243, 0.350944, TWO, ONE, X
-0.281219, -0.081053, TWO, ONE, X
-1.56755, -1.47505, TWO, ONE, X
0.741715, 0.596326, TWO, ONE, X
3.04013, 2.33976, TWO, ONE, X
2.51375, 1.81456, TWO, ONE, X
2.36928, 5.21887, TWO, TWO, o
-2.08611, 2.23224, TWO, TWO, o
0.574426, 4.76388, TWO, TWO, o
1.77348, -0.534877, TWO, ONE, X
1.68762, 1.60141, TWO, ONE, X
-0.621507, 0.176547, TWO, ONE, X
-0.499283, 1.01515, TWO, ONE, X
0.912003, 3.32632, TWO, ONE, X
-1.37707, 2.26275, TWO, TWO, o
-1.2757, 1.9626, TWO, ONE, X
3.05217, 1.50235, TWO, ONE, X
2.03315, 4.75061, TWO, TWO, o
2.27251, -0.558389, TWO, ONE, X
-0.100992, 1.05299, TWO, ONE, X
0.278103, 1.12403, TWO, ONE, X
-0.411659, 1.36913, TWO, ONE, X
2.36475, -1.23062, TWO, ONE, X
3.92128, 1.96201, TWO, TWO, o
0.64732, 0.555892, TWO, ONE, X
0.298054, 2.69569, TWO, ONE, X
0.132237, -0.170142, TWO, ONE, X
2.86201, -1.89226, TWO, ONE, X
2.73816, -0.039588, TWO, ONE, X
-2.15932, 1.40665, TWO, TWO, o
0.198773, 1.14494, TWO, ONE, X
-0.754084, 0.861733, TWO, ONE, X
1.30113, -1.58411, TWO, ONE, X
1.56279, 1.58039, TWO, ONE, X
-0.505305, 5.21893, TWO, TWO, o
0.606991, 1.4595, TWO, ONE, X
1.44179, 2.01087, TWO, ONE, X
1.94815, 2.56575, TWO, ONE, X
3.66183, 4.97344, TWO, TWO, o
0.206316, -1.70116, TWO, ONE, X
4.00888, 0.502092, TWO, TWO, o
-0.211543, -1.02437, TWO, ONE, X
