Number of data: 20000
Number of incorrect classifications: 8717
Test Sample Error Rate: 0.435828
Battacharyya bound: 0.373529
Chernoff bound: 0.3
         beta*: 0.999998
1.43882, 0.54064, ONE, ONE, o
2.51173, 1.40951, TWO, TWO, o
0.594524, 0.599942, TWO, ONE, X
-0.929202, 2.25072, TWO, ONE, X
0.853236, 0.40235, TWO, ONE, X
1.65033, 1.39312, TWO, ONE, X
1.62004, 0.958755, TWO, ONE, X
0.136732, 1.24528, TWO, ONE, X
1.50058, -0.96157, TWO, ONE, X
1.52805, -0.175579, TWO, ONE, X
2.83829, 1.82217, TWO, TWO, o
0.580955, 1.00116, TWO, ONE, X
1.80934, 0.028066, TWO, ONE, X
2.15732, 0.015785, TWO, ONE, X
2.08651, 1.1417, TWO, TWO, o
0.971859, -0.04114, TWO, ONE, X
0.642032, 0.246364, TWO, ONE, X
2.25205, 0.531152, TWO, ONE, X
1.72952, 2.57081, TWO, TWO, o
2.70377, 2.58295, TWO, TWO, o
0.788677, 0.004752, TWO, ONE, X
0.363459, 0.638408, TWO, ONE, X
1.59339, -0.508444, TWO, ONE, X
2.03767, 0.639783, TWO, ONE, X
-0.227012, 0.542122, TWO, ONE, X
0.877474, 1.22484, TWO, ONE, X
-0.462022, 0.846606, TWO, ONE, X
-0.337048, -1.1028, TWO, ONE, X
0.635714, 3.49308, TWO, TWO, o
0.853591, 0.462781, TWO, ONE, X
-0.051221, 0.383946, TWO, ONE, X
0.307533, 1.19406, TWO, ONE, X
-0.561441, 0.193062, TWO, ONE, X
1.75985, -1.41359, TWO, ONE, X
0.553178, 2.62567, TWO, TWO, o
0.9374, 0.274622, TWO, ONE, X
1.52318, 0.404854, TWO, ONE, X
0.230277, 0.781368, TWO, ONE, X
1.33256, 0.14824, TWO, ONE, X
1.70978, 2.81466, TWO, TWO, o
2.67966, -0.066927, TWO, ONE, X
2.50798, 2.645, TWO, TWO, o
0.804723, -0.389178, TWO, ONE, X
2.16749, 0.824004, TWO, ONE, X
2.26942, 3.51617, TWO, TWO, o
2.18945, 0.231307, TWO, ONE, X
1.18266, 1.09583, TWO, ONE, X
1.87531, 0.32924, TWO, ONE, X
0.178683, -1.2835, TWO, ONE, X
1.22497, 1.24808, TWO, ONE, X
1.1843, 2.40585, TWO, TWO, o
0.672315, 1.5628, TWO, ONE, X
1.25684, 1.54947, TWO, ONE, X
2.97119, -0.295697, TWO, ONE, X
0.850846, 2.63871, TWO, TWO, o
0.92242, -0.093951, TWO, ONE, X
2.1508, 0.087634, TWO, ONE, X
-0.612116, 2.73516, TWO, ONE, X
0.954417, 0.551674, TWO, ONE, X
0.494687, 0.439165, TWO, ONE, X
1.08767, 1.93505, TWO, ONE, X
1.6487, 1.0287, TWO, ONE, X
0.206058, 2.22381, TWO, ONE, X
1.73276, 0.198951, TWO, ONE, X
0.755738, 0.522445, TWO, ONE, X
0.044651, 0.768259, TWO, ONE, X
0.214924, 1.52049, TWO, ONE, X
0.985896, -0.807477, TWO, ONE, X
0.01724, -0.134028, TWO, ONE, X
0.59936, 0.231098, TWO, ONE, X
0.34126, 0.405763, TWO, ONE, X
1.89452, 0.993464, TWO, ONE, X
1.58368, -0.135813, TWO, ONE, X
1.46164, -0.80697, TWO, ONE, X
1.10182, -0.001776, TWO, ONE, X
0.772246, 2.29486, TWO, TWO, o
1.54643, 1.60312, TWO, TWO, o
0.331689, 0.753668, TWO, ONE, X
1.59259, -1.50551, TWO, ONE, X
0.601783, 0.299572, TWO, ONE, X
-0.85275, 1.31, TWO, ONE, X
2.21137, -0.494415, TWO, ONE, X
1.16368, 1.52882, TWO, ONE, X
0.746464, 1.27312, TWO, ONE, X
0.14887, 0.615369, TWO, ONE, X
1.71515, 1.18966, TWO, ONE, X
1.43619, 2.79082, TWO, TWO, o
0.644767, 0.280526, TWO, ONE, X
1.94707, 0.354661, TWO, ONE, X
2.48353, 2.19891, TWO, TWO, o
0.300869, -0.017308, TWO, ONE, X
1.27222, 1.08978, TWO, ONE, X
0.161294, -0.252673, TWO, ONE, X
0.502101, 1.56392, TWO, ONE, X
0.571403, 2.00765, TWO, ONE, X
1.27548, 0.686708, TWO, ONE, X
-0.339506, 2.18026, TWO, ONE, X
0.566613, 1.08207, TWO, ONE, X
1.04287, 1.85741, TWO, ONE, X
1.99667, 2.16853, TWO, TWO, o
0.592805, 1.15496, TWO, ONE, X
0.379154, 0.623957, TWO, ONE, X
1.20378, 0.986323, TWO, ONE, X
0.769131, 1.69168, TWO, ONE, X
-0.230334, 0.874007, TWO, ONE, X
0.656648, 1.62719, TWO, ONE, X
2.10715, 1.12571, TWO, TWO, o
0.800988, 0.247001, TWO, ONE, X
1.43212, -1.27748, TWO, ONE, X
1.00685, 2.17247, TWO, TWO, o
2.65782, 0.950284, TWO, TWO, o
0.256425, 2.17407, TWO, ONE, X
0.232338, 0.484192, TWO, ONE, X
0.442552, 1.51486, TWO, ONE, X
1.37109, 1.88025, TWO, TWO, o
-0.194827, 0.18331, TWO, ONE, X
0.767675, -0.027755, TWO, ONE, X
1.30056, -0.267936, TWO, ONE, X
0.743863, 1.04492, TWO, ONE, X
1.27694, 0.12419, TWO, ONE, X
0.859704, 1.84523, TWO, ONE, X
1.38622, 1.39629, TWO, ONE, X
0.095081, 0.004108, TWO, ONE, X
-0.302419, -0.155391, TWO, ONE, X
0.21505, 0.737662, TWO, ONE, X
-0.696819, 0.549474, TWO, ONE, X
1.61745, 0.538673, TWO, ONE, X
0.507659, 0.797974, TWO, ONE, X
1.77018, 0.503291, TWO, ONE, X
2.02882, 2.05558, TWO, TWO, o
2.35173, 2.04448, TWO, TWO, o
1.17925, 1.12531, TWO, ONE, X
-0.173325, 2.89492, TWO, ONE, X
1.30326, 2.88232, TWO, TWO, o
0.330229, 0.885818, TWO, ONE, X
2.19701, 0.594686, TWO, ONE, X
1.08684, 0.275977, TWO, ONE, X
0.607564, 0.894089, TWO, ONE, X
0.376342, 0.592121, TWO, ONE, X
0.611048, 1.42911, TWO, ONE, X
0.899386, 0.734521, TWO, ONE, X
0.681189, 1.62482, TWO, ONE, X
1.90445, -0.13992, TWO, ONE, X
-0.032789, 0.780088, TWO, ONE, X
0.92606, 1.23306, TWO, ONE, X
1.41711, 0.595932, TWO, ONE, X
-0.655145, 2.46906, TWO, ONE, X
2.38283, 0.555279, TWO, ONE, X
2.05195, 0.999721, TWO, ONE, X
0.399093, 0.397165, TWO, ONE, X
1.64903, 1.3072, TWO, ONE, X
1.04855, 1.24793, TWO, ONE, X
2.77013, 1.89894, TWO, TWO, o
1.46426, -0.750363, TWO, ONE, X
0.68034, 0.233627, TWO, ONE, X
1.27989, 1.19361, TWO, ONE, X
0.889533, -0.235501, TWO, ONE, X
2.56732, 2.25054, TWO, TWO, o
0.568341, 0.255912, TWO, ONE, X
1.05408, 0.154933, TWO, ONE, X
0.971098, 0.864827, TWO, ONE, X
0.554978, 1.07771, TWO, ONE, X
0.526, 2.45486, TWO, ONE, X
2.03296, 3.42721, TWO, TWO, o
0.089431, 0.463204, TWO, ONE, X
2.05187, 2.30254, TWO, TWO, o
2.47113, 2.3887, TWO, TWO, o
0.259773, 2.1544, TWO, ONE, X
0.395179, 0.938513, TWO, ONE, X
-0.966404, 1.6767, TWO, ONE, X
1.86186, -0.714064, TWO, ONE, X
0.124449, -0.007584, TWO, ONE, X
2.84062, 2.68076, TWO, TWO, o
1.97045, 0.839903, TWO, ONE, X
1.71717, 0.463281, TWO, ONE, X
0.968417, 1.36004, TWO, ONE, X
-1.06311, 0.59387, TWO, ONE, X
1.48427, 1.82077, TWO, TWO, o
0.585518, 2.14231, TWO, ONE, X
0.729403, 1.49408, TWO, ONE, X
2.23901, 1.71824, TWO, TWO, o
1.12047, 3.28116, TWO, TWO, o
0.85646, -0.057791, TWO, ONE, X
0.987479, -0.468259, TWO, ONE, X
0.875217, 0.829239, TWO, ONE, X
1.31347, 1.28662, TWO, ONE, X
1.77697, 0.027137, TWO, ONE, X
2.85215, 1.22236, TWO, TWO, o
0.884651, 1.2359, TWO, ONE, X
1.37468, 1.2937, TWO, ONE, X
1.56029, 0.596796, TWO, ONE, X
3.16132, 0.701997, TWO, TWO, o
2.09754, 2.93063, TWO, TWO, o
-0.411825, 0.277196, TWO, ONE, X
2.32595, 1.7876, TWO, TWO, o
0.82087, 0.860625, TWO, ONE, X
0.375573, 0.753173, TWO, ONE, X
0.499451, 1.9097, TWO, ONE, X
0.214866, 1.8686, TWO, ONE, X
0.41886, 1.02459, TWO, ONE, X
1.81833, -1.17723, TWO, ONE, X
0.661284, 1.59868, TWO, ONE, X
-1.05236, -0.875156, TWO, ONE, X
1.3076, 1.08989, TWO, ONE, X
0.981007, 0.530415, TWO, ONE, X
1.16755, 0.337998, TWO, ONE, X
0.813787, -1.57093, TWO, ONE, X
-1.55348, -0.968151, TWO, ONE, X
0.471109, -0.766386, TWO, ONE, X
0.406717, 3.2415, TWO, TWO, o
-1.55437, 2.59865, TWO, ONE, X
1.00803, 1.18554, TWO, ONE, X
0.439252, -0.708829, TWO, ONE, X
0.266221, 0.680167, TWO, ONE, X
1.68516, 0.430586, TWO, ONE, X
1.13388, 2.68081, TWO, TWO, o
2.32611, 0.064317, TWO, ONE, X
1.7538, -0.4527, TWO, ONE, X
2.34413, 0.163912, TWO, ONE, X
0.731261, 2.02317, TWO, ONE, X
1.40441, 1.12371, TWO, ONE, X
0.660564, -0.108266, TWO, ONE, X
0.662446, 0.828556, TWO, ONE, X
1.68384, 1.90553, TWO, TWO, o
1.68222, 1.83165, TWO, TWO, o
2.92528, 0.785677, TWO, TWO, o
-0.086256, 1.9918, TWO, ONE, X
0.72922, 0.365439, TWO, ONE, X
3.19916, 2.15886, TWO, TWO, o
1.42776, 1.53144, TWO, ONE, X
0.964649, 0.677145, TWO, ONE, X
0.273273, 2.70165, TWO, ONE, X
1.51358, -0.688668, TWO, ONE, X
0.691432, 1.56964, TWO, ONE, X
0.551595, 0.899648, TWO, ONE, X
1.71582, 0.140199, TWO, ONE, X
0.363671, 3.1017, TWO, TWO, o
1.44358, 2.42976, TWO, TWO, o
-1.29435, 0.599258, TWO, ONE, X
0.3191, 1.50616, TWO, ONE, X
1.49929, 0.765704, TWO, ONE, X
1.61649, 0.891029, TWO, ONE, X
1.04377, 2.55229, TWO, TWO, o
1.82002, 1.48811, TWO, TWO, o
2.24167, 1.28895, TWO, TWO, o
0.849486, 0.498919, TWO, ONE, X
1.35877, 1.50376, TWO, ONE, X
0.41791, 1.64928, TWO, ONE, X
1.78638, 1.38834, TWO, TWO, o
2.08471, 0.93406, TWO, ONE, X
0.362258, 1.69842, TWO, ONE, X
2.18221, 2.93603, TWO, TWO, o
1.04985, -0.178395, TWO, ONE, X
-0.163835, 1.48889, TWO, ONE, X
0.622925, 1.06777, TWO, ONE, X
1.84601, 1.40704, TWO, TWO, o
1.16794, 1.97375, TWO, TWO, o
0.59276, -1.29931, TWO, ONE, X
2.86102, 2.88399, TWO, TWO, o
1.07303, 1.13685, TWO, ONE, X
0.613259, 1.78979, TWO, ONE, X
-0.208158, 0.4612, TWO, ONE, X
-0.408594, -0.496182, TWO, ONE, X
-0.234848, 0.732871, TWO, ONE, X
1.19192, 0.23928, TWO, ONE, X
1.12312, -0.073644, TWO, ONE, X
-0.747768, -0.298823, TWO, ONE, X
1.7495, 2.72753, TWO, TWO, o
1.76318, 0.031478, TWO, ONE, X
0.188553, -0.27077, TWO, ONE, X
-0.244648, -0.15791, TWO, ONE, X
0.822371, 1.51552, TWO, ONE, X
2.24328, 1.39934, TWO, TWO, o
0.110311, 1.01299, TWO, ONE, X
0.898381, 1.02135, TWO, ONE, X
-0.301858, 0.743466, TWO, ONE, X
0.523869, 0.363913, TWO, ONE, X
2.64809, 2.16398, TWO, TWO, o
1.89667, 1.40263, TWO, TWO, o
1.68057, 2.07185, TWO, TWO, o
0.143043, -0.098165, TWO, ONE, X
1.44552, 0.260977, TWO, ONE, X
1.77569, 2.95056, TWO, TWO, o
1.70903, 0.323373, TWO, ONE, X
1.09032, 1.3765, TWO, ONE, X
0.554065, 2.11799, TWO, ONE, X
0.89172, 0.211103, TWO, ONE, X
2.03314, -0.241245, TWO, ONE, X
2.06813, 0.295872, TWO, ONE, X
1.66657, 1.83752, TWO, TWO, o
1.62708, 1.39856, TWO, ONE, X
1.49721, 0.324007, TWO, ONE, X
0.834814, 2.67898, TWO, TWO, o
-0.302941, 3.23705, TWO, ONE, X
2.26745, 1.8524, TWO, TWO, o
0.857468, 1.96201, TWO, ONE, X
-0.487125, 2.06433, TWO, ONE, X
1.68371, 2.6826, TWO, TWO, o
0.997877, 1.11207, TWO, ONE, X
1.61222, -1.32885, TWO, ONE, X
-0.416573, 1.62427, TWO, ONE, X
-0.343731, 1.49043, TWO, ONE, X
1.27745, 0.480112, TWO, ONE, X
0.268108, 0.630281, TWO, ONE, X
-0.428568, -0.362449, TWO, ONE, X
3.19962, 1.47562, TWO, TWO, o
1.35894, 0.497301, TWO, ONE, X
3.02424, 2.06775, TWO, TWO, o
1.6592, 1.00611, TWO, ONE, X
2.58228, 1.78683, TWO, TWO, o
1.11703, 1.00896, TWO, ONE, X
1.34722, 0.12377, TWO, ONE, X
2.65797, -0.066422, TWO, ONE, X
2.56237, 0.15993, TWO, ONE, X
1.20977, 0.92345, TWO, ONE, X
2.57862, -0.737608, TWO, ONE, X
2.21106, 0.165158, TWO, ONE, X
1.20288, 2.18351, TWO, TWO, o
1.52788, 0.383207, TWO, ONE, X
1.87665, 1.02325, TWO, ONE, X
0.839192, 2.92476, TWO, TWO, o
0.025858, 0.414055, TWO, ONE, X
2.80953, 2.1064, TWO, TWO, o
2.31003, 0.151633, TWO, ONE, X
0.286174, -0.317659, TWO, ONE, X
-0.911929, 1.81237, TWO, ONE, X
1.13619, 1.01655, TWO, ONE, X
1.27367, 0.287998, TWO, ONE, X
-0.34791, 0.392202, TWO, ONE, X
1.99011, -1.29584, TWO, ONE, X
-0.051594, 1.49201, TWO, ONE, X
2.0967, 0.585655, TWO, ONE, X
1.30473, 1.8895, TWO, TWO, o
-0.756981, 0.532824, TWO, ONE, X
-0.904676, 0.356271, TWO, ONE, X
1.58775, 0.834787, TWO, ONE, X
1.08573, 0.591139, TWO, ONE, X
0.666587, 1.20657, TWO, ONE, X
0.442738, 1.96943, TWO, ONE, X
2.69576, 0.088382, TWO, ONE, X
1.45155, -1.28466, TWO, ONE, X
-0.439664, 0.879148, TWO, ONE, X
0.507718, 1.9953, TWO, ONE, X
-0.729084, 1.01167, TWO, ONE, X
2.35897, 2.58476, TWO, TWO, o
2.26786, -0.775153, TWO, ONE, X
2.33223, 1.17958, TWO, TWO, o
-0.412584, -0.256977, TWO, ONE, X
-0.498348, 1.07954, TWO, ONE, X
0.591243, 1.76746, TWO, ONE, X
2.42, -2.54344, TWO, ONE, X
0.910206, 1.89243, TWO, ONE, X
1.16674, 2.57453, TWO, TWO, o
1.69704, 1.29346, TWO, ONE, X
0.627342, 1.53836, TWO, ONE, X
2.53761, 0.571293, TWO, TWO, o
1.08524, 0.259782, TWO, ONE, X
2.02761, -0.110916, TWO, ONE, X
2.63591, 2.65608, TWO, TWO, o
2.58281, 0.070222, TWO, ONE, X
0.124997, 0.232733, TWO, ONE, X
1.2852, 0.673866, TWO, ONE, X
1.60919, 0.849917, TWO, ONE, X
1.1399, 1.94527, TWO, TWO, o
0.160754, 0.44374, TWO, ONE, X
0.885292, 1.4547, TWO, ONE, X
0.369242, 0.46388, TWO, ONE, X
2.08937, 0.95069, TWO, ONE, X
0.341089, 2.43489, TWO, ONE, X
2.28985, 0.078533, TWO, ONE, X
3.18636, 0.237661, TWO, TWO, o
0.978506, 0.944907, TWO, ONE, X
0.422892, 0.843965, TWO, ONE, X
1.49151, 0.261166, TWO, ONE, X
1.7063, 1.58055, TWO, TWO, o
0.317547, 2.17664, TWO, ONE, X
1.76127, 1.05926, TWO, ONE, X
0.109048, 0.683119, TWO, ONE, X
-0.031463, 0.541513, TWO, ONE, X
1.63988, 1.00935, TWO, ONE, X
1.98419, 1.43621, TWO, TWO, o
1.50755, -1.16009, TWO, ONE, X
0.454668, 2.74746, TWO, TWO, o
2.18036, 0.684686, TWO, ONE, X
1.76652, 0.360653, TWO, ONE, X
1.97336, -0.141815, TWO, ONE, X
2.30778, 1.3615, TWO, TWO, o
0.39491, 1.2226, TWO, ONE, X
1.381, 1.04809, TWO, ONE, X
0.517733, -0.399853, TWO, ONE, X
0.601167, -0.071523, TWO, ONE, X
0.65085, -0.990531, TWO, ONE, X
1.63215, -0.150149, TWO, ONE, X
1.02121, 2.06288, TWO, TWO, o
1.95047, 0.256086, TWO, ONE, X
-0.694249, 1.43486, TWO, ONE, X
0.40769, 0.604307, TWO, ONE, X
1.63237, -0.562573, TWO, ONE, X
0.772704, 2.41763, TWO, TWO, o
0.987797, 1.50963, TWO, ONE, X
0.944714, -0.263648, TWO, ONE, X
0.875506, 1.38255, TWO, ONE, X
0.406933, -1.16816, TWO, ONE, X
2.68738, 1.79987, TWO, TWO, o
2.19889, 3.11622, TWO, TWO, o
0.128424, -0.099166, TWO, ONE, X
0.85302, 0.889578, TWO, ONE, X
1.87511, 1.61012, TWO, TWO, o
2.03282, 0.699212, TWO, ONE, X
-0.3283, 2.09159, TWO, ONE, X
0.697377, 0.60435, TWO, ONE, X
2.30175, 2.00421, TWO, TWO, o
1.21781, 2.07915, TWO, TWO, o
0.507629, 2.23348, TWO, ONE, X
0.011219, -0.25665, TWO, ONE, X
-1.51276, 2.93612, TWO, ONE, X
1.76433, 1.26686, TWO, ONE, X
1.34921, 0.907647, TWO, ONE, X
2.43932, 1.95814, TWO, TWO, o
0.547723, -0.755236, TWO, ONE, X
1.62242, 0.624701, TWO, ONE, X
-0.238414, 0.826946, TWO, ONE, X
-0.300182, 0.282586, TWO, ONE, X
0.994806, 1.40389, TWO, ONE, X
0.876174, 1.55431, TWO, ONE, X
-0.504928, 0.507039, TWO, ONE, X
-0.976519, 0.398599, TWO, ONE, X
-0.350906, 0.114155, TWO, ONE, X
2.43056, 1.25794, TWO, TWO, o
1.76989, 0.914193, TWO, ONE, X
1.88884, 0.107913, TWO, ONE, X
1.23716, 0.468402, TWO, ONE, X
-0.844818, 0.228145, TWO, ONE, X
2.08118, 0.587399, TWO, ONE, X
0.848414, 0.814035, TWO, ONE, X
1.41995, -0.317192, TWO, ONE, X
0.568374, 0.839239, TWO, ONE, X
0.531283, -0.191287, TWO, ONE, X
1.78206, 1.23392, TWO, ONE, X
4.68864, -0.347889, TWO, TWO, o
0.566863, 0.046891, TWO, ONE, X
0.047453, 0.089229, TWO, ONE, X
0.926357, 3.0652, TWO, TWO, o
0.330184, -0.151493, TWO, ONE, X
0.63752, -0.215246, TWO, ONE, X
-0.636879, 1.58441, TWO, ONE, X
2.16336, 0.299707, TWO, ONE, X
1.55221, 0.570642, TWO, ONE, X
1.0144, 1.2048, TWO, ONE, X
-0.39534, 1.53721, TWO, ONE, X
0.574322, -0.732268, TWO, ONE, X
1.5869, 1.4631, TWO, ONE, X
-0.513253, 1.61174, TWO, ONE, X
1.04895, -0.064236, TWO, ONE, X
2.26485, 0.117525, TWO, ONE, X
-0.117454, 1.78791, TWO, ONE, X
1.4155, -0.513909, TWO, ONE, X
2.39059, -0.332964, TWO, ONE, X
0.32568, 2.74271, TWO, TWO, o
0.230684, 0.930868, TWO, ONE, X
2.05739, 0.537556, TWO, ONE, X
2.03229, -0.1971, TWO, ONE, X
1.91639, 1.02747, TWO, ONE, X
0.521905, 1.0959, TWO, ONE, X
1.00993, 0.234167, TWO, ONE, X
-0.466517, -0.318281, TWO, ONE, X
-0.04304, 1.43609, TWO, ONE, X
2.15819, 1.0296, TWO, TWO, o
1.60741, 0.707185, TWO, ONE, X
1.19382, -0.76132, TWO, ONE, X
-1.91526, 1.72714, TWO, ONE, X
1.07916, -0.342951, TWO, ONE, X
0.837009, 1.55796, TWO, ONE, X
0.480137, 0.421986, TWO, ONE, X
1.76431, -0.108603, TWO, ONE, X
0.058579, 0.630329, TWO, ONE, X
0.033633, 1.27707, TWO, ONE, X
1.01791, 2.86766, TWO, TWO, o
0.547908, 2.22422, TWO, ONE, X
0.583608, 1.2569, TWO, ONE, X
0.644146, 0.142002, TWO, ONE, X
-0.265791, 0.634306, TWO, ONE, X
1.5385, 0.603048, TWO, ONE, X
0.384451, 2.28011, TWO, ONE, X
2.18683, 0.241033, TWO, ONE, X
0.468506, 0.322489, TWO, ONE, X
1.57221, -0.498538, TWO, ONE, X
0.686585, 2.08143, TWO, ONE, X
0.430498, 1.13339, TWO, ONE, X
-0.134573, 0.108934, TWO, ONE, X
1.59096, 0.789843, TWO, ONE, X
0.091277, 1.14876, TWO, ONE, X
0.387253, 1.48021, TWO, ONE, X
2.53765, 1.15641, TWO, TWO, o
-0.022067, 2.06863, TWO, ONE, X
1.54894, 0.328979, TWO, ONE, X
-0.725389, 1.25729, TWO, ONE, X
1.56137, 0.883484, TWO, ONE, X
0.055456, 2.28181, TWO, ONE, X
0.879896, 1.01371, TWO, ONE, X
-0.25292, 2.39396, TWO, ONE, X
0.229007, 0.309254, TWO, ONE, X
1.388, 1.10179, TWO, ONE, X
2.61622, 1.02101, TWO, TWO, o
-0.105397, 2.14037, TWO, ONE, X
1.25521, 2.1975, TWO, TWO, o
0.695823, 3.05925, TWO, TWO, o
1.15244, 1.33688, TWO, ONE, X
1.07651, 1.50895, TWO, ONE, X
1.51205, 0.290444, TWO, ONE, X
0.287614, 1.3744, TWO, ONE, X
0.717498, 0.500089, TWO, ONE, X
1.80978, 1.91419, TWO, TWO, o
1.52143, 1.59719, TWO, TWO, o
0.648498, 1.39197, TWO, ONE, X
1.48928, 0.708784, TWO, ONE, X
2.46805, 0.674018, TWO, TWO, o
0.341878, 1.99287, TWO, ONE, X
1.33476, 0.52073, TWO, ONE, X
-0.400944, 0.802938, TWO, ONE, X
0.947382, 1.30155, TWO, ONE, X
-0.202137, 3.37021, TWO, TWO, o
0.739574, 1.60118, TWO, ONE, X
1.46313, 1.12489, TWO, ONE, X
-0.529294, 1.96735, TWO, ONE, X
2.58131, 2.33974, TWO, TWO, o
1.43116, 1.07851, TWO, ONE, X
1.55925, 1.18702, TWO, ONE, X
0.492457, -0.582421, TWO, ONE, X
-0.329679, 1.95946, TWO, ONE, X
0.066805, -0.049623, TWO, ONE, X
1.63543, 2.37604, TWO, TWO, o
1.51412, 1.58093, TWO, TWO, o
0.103863, -2.1e-05, TWO, ONE, X
2.27087, 2.28049, TWO, TWO, o
2.04738, -0.211098, TWO, ONE, X
1.85791, 0.393984, TWO, ONE, X
0.051385, 1.30868, TWO, ONE, X
1.03304, -1.03071, TWO, ONE, X
0.695223, 0.711532, TWO, ONE, X
-0.924997, 1.48947, TWO, ONE, X
0.982986, 0.956899, TWO, ONE, X
1.17221, 1.44028, TWO, ONE, X
1.26152, 0.970668, TWO, ONE, X
0.48399, 1.17044, TWO, ONE, X
1.34028, 0.428181, TWO, ONE, X
0.794433, 2.26674, TWO, TWO, o
1.88952, -0.158041, TWO, ONE, X
1.99228, 1.21888, TWO, TWO, o
3.0683, 1.77855, TWO, TWO, o
0.793626, 0.799992, TWO, ONE, X
0.551042, 1.33012, TWO, ONE, X
3.12702, 1.41405, TWO, TWO, o
3.50811, 0.804138, TWO, TWO, o
0.517471, 2.41981, TWO, ONE, X
1.54817, 1.06192, TWO, ONE, X
0.245597, 0.101747, TWO, ONE, X
3.05109, 2.32919, TWO, TWO, o
1.25579, 1.01548, TWO, ONE, X
-0.036817, -0.127125, TWO, ONE, X
0.052758, 1.22971, TWO, ONE, X
-0.781452, 0.65745, TWO, ONE, X
1.08717, -1.4098, TWO, ONE, X
0.899103, 0.961182, TWO, ONE, X
1.23649, -0.336769, TWO, ONE, X
0.914222, 2.29731, TWO, TWO, o
0.593716, 2.25714, TWO, ONE, X
0.7494, 1.36651, TWO, ONE, X
0.961477, 0.513051, TWO, ONE, X
0.848318, 1.59094, TWO, ONE, X
-0.970363, 1.004, TWO, ONE, X
1.26651, 1.82087, TWO, TWO, o
0.136187, -0.259432, TWO, ONE, X
-0.476066, -0.180998, TWO, ONE, X
1.00716, 1.27977, TWO, ONE, X
0.965866, 2.55729, TWO, TWO, o
1.36967, 0.303273, TWO, ONE, X
1.47825, 3.70714, TWO, TWO, o
1.43401, 1.44445, TWO, ONE, X
2.93403, -0.259865, TWO, ONE, X
1.06849, 1.00435, TWO, ONE, X
-0.02173, 0.83003, TWO, ONE, X
1.01765, 2.38848, TWO, TWO, o
1.62255, 2.08052, TWO, TWO, o
1.54579, 1.53615, TWO, TWO, o
0.8034, 2.889, TWO, TWO, o
-0.657377, 2.30202, TWO, ONE, X
0.411623, 0.716214, TWO, ONE, X
-0.576237, 1.38676, TWO, ONE, X
-1.23916, 1.21193, TWO, ONE, X
2.32162, 0.901631, TWO, TWO, o
-0.141217, 0.590277, TWO, ONE, X
1.65646, -0.233997, TWO, ONE, X
1.51596, 1.39632, TWO, ONE, X
-0.810553, 1.0218, TWO, ONE, X
1.71886, -0.184167, TWO, ONE, X
1.67673, 0.724196, TWO, ONE, X
-0.302448, 2.04961, TWO, ONE, X
-0.499452, 0.263743, TWO, ONE, X
1.8927, 0.14724, TWO, ONE, X
-0.239444, 0.723593, TWO, ONE, X
0.411529, 0.168933, TWO, ONE, X
1.33543, 1.03669, TWO, ONE, X
0.424678, 2.61704, TWO, ONE, X
2.16245, 0.03914, TWO, ONE, X
1.88744, 1.85171, TWO, TWO, o
0.391965, 0.322348, TWO, ONE, X
-0.233192, 0.200724, TWO, ONE, X
1.90406, 1.71893, TWO, TWO, o
1.63419, 0.698649, TWO, ONE, X
1.50228, -0.690496, TWO, ONE, X
1.03218, 0.552738, TWO, ONE, X
2.3927, 1.39715, TWO, TWO, o
0.731942, 0.964942, TWO, ONE, X
0.978558, 0.416855, TWO, ONE, X
0.202916, 1.90798, TWO, ONE, X
3.52471, 0.580384, TWO, TWO, o
1.711, 0.582339, TWO, ONE, X
-0.430224, 1.44852, TWO, ONE, X
0.755344, 0.78768, TWO, ONE, X
1.06133, 0.749143, TWO, ONE, X
0.023238, 0.259203, TWO, ONE, X
1.97421, 1.92315, TWO, TWO, o
1.76039, 0.030578, TWO, ONE, X
1.26906, 0.341855, TWO, ONE, X
-0.733667, 1.921, TWO, ONE, X
2.46368, 0.686818, TWO, TWO, o
2.90917, 2.03678, TWO, TWO, o
0.694448, -0.040095, TWO, ONE, X
0.971219, 1.93153, TWO, ONE, X
1.31444, -0.531286, TWO, ONE, X
1.99975, 1.60143, TWO, TWO, o
-0.444984, -0.608166, TWO, ONE, X
7.4e-05, 2.56502, TWO, ONE, X
1.5418, -0.493294, TWO, ONE, X
0.492019, 1.19165, TWO, ONE, X
1.11796, 0.844338, TWO, ONE, X
0.164328, 1.32291, TWO, ONE, X
1.74729, 0.636348, TWO, ONE, X
0.821761, 0.886119, TWO, ONE, X
-0.210879, 2.06712, TWO, ONE, X
0.823096, 0.714604, TWO, ONE, X
3.17194, 3.1284, TWO, TWO, o
0.34197, 1.08469, TWO, ONE, X
0.235673, 1.13088, TWO, ONE, X
1.44384, -0.141938, TWO, ONE, X
-1.16612, 0.669137, TWO, ONE, X
0.622059, 0.759466, TWO, ONE, X
0.917361, 1.02595, TWO, ONE, X
2.98103, 1.22342, TWO, TWO, o
1.17519, 1.85451, TWO, ONE, X
1.59303, 0.481411, TWO, ONE, X
-0.040406, 1.3345, TWO, ONE, X
-0.135195, 1.89282, TWO, ONE, X
2.60154, 1.07876, TWO, TWO, o
1.35438, 0.158972, TWO, ONE, X
0.892882, 2.56686, TWO, TWO, o
0.711485, 1.72276, TWO, ONE, X
